abcd,nda,instrument
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_temporalpole.rh,nbackpfvsnfbctxrhtmpole,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_supramarginal.rh,nbackpfvsnfbctxrhsupramginal,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_superiortemporal.rh,nbackpfvsnfbctxrhsuperiortm,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_superiorparietal.rh,nbackpfvsnfbctxrhsuperiorpl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_superiorfrontal.rh,nbackpfvsnfbctxrhsuperiorft,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_rostralmiddlefrontal.rh,nbackpfvsnfbctxrhrostralmft,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_rostralanteriorcingulate.rh,nbackpfvsnfbctxrhrostralatcgt,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_precuneus.rh,nbackpfvsnfbctxrhprecuneus,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_precentral.rh,nbackpfvsnfbctxrhprecentral,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_posteriorcingulate.rh,nbackpfvsnfbctxrhposteriorcgt,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_postcentral.rh,nbackpfvsnfbctxrhpostcentral,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_pericalcarine.rh,nbackpfvsnfbctxrhpericc,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_parstriangularis.rh,nbackpfvsnfbctxrhparstlis,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_parsorbitalis.rh,nbackpfvsnfbctxrhparsoralis,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_parsopercularis.rh,nbackpfvsnfbctxrhparsops,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_parahippocampal.rh,nbackpfvsnfbctxrhparahpl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_paracentral.rh,nbackpfvsnfbctxrhparacentral,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_middletemporal.rh,nbackpfvsnfbctxrhmtm,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_medialorbitofrontal.rh,nbackpfvsnfbctxrhmedialf,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_lingual.rh,nbackpfvsnfbctxrhlingual,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_lateraloccipital.rh,nbackpfvsnfbctxrhlateralocl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_lateralorbitofrontal.rh,nbackpfvsnfbctxrhlateralf,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_isthmuscingulate.rh,nbackpfvsnfbctxrhisthmuscgt,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_inferiortemporal.rh,nbackpfvsnfbctxrhinferiortm,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_inferiorparietal.rh,nbackpfvsnfbctxrhinferiorpl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_fusiform.rh,nbackpfvsnfbctxrhfusiform,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_frontalpole.rh,nbackpfvsnfbctxrhftpole,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_entorhinal.rh,nbackpfvsnfbctxrhentorhinal,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_cuneus.rh,nbackpfvsnfbctxrhcuneus,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_caudalmiddlefrontal.rh,nbackpfvsnfbctxrhcaudalmft,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_caudalanteriorcingulate.rh,nbackpfvsnfbctxrhcaudalatcgt,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_bankssts.rh,nbackpfvsnfbctxrhbankssts,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_transversetemporal.lh,nbackpfvsnfbctxlhtraversetm,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_temporalpole.lh,nbackpfvsnfbctxlhtmpole,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_supramarginal.lh,nbackpfvsnfbctxlhsuprrginal,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_superiortemporal.lh,nbackpfvsnfbctxlhsuperiortm,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_superiorparietal.lh,nbackpfvsnfbctxlhsuperiorpl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_superiorfrontal.lh,nbackpfvsnfbctxlhsuperiorft,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_rostralmiddlefrontal.lh,nbackpfvsnfbctxlhrostralmft,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_rostralanteriorcingulate.lh,nbackpfvsnfbctxlhrostralatcgt,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_precuneus.lh,nbackpfvsnfbctxlhprecuneus,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_precentral.lh,nbackpfvsnfbctxlhprecentral,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_posteriorcingulate.lh,nbackpfvsnfbctxlhposteriorcgt,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_postcentral.lh,nbackpfvsnfbctxlhpostcentral,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_pericalcarine.lh,nbackpfvsnfbctxlhpericc,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_parstriangularis.lh,nbackpfvsnfbctxlhparstlis,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_parsorbitalis.lh,nbackpfvsnfbctxlhparsoralis,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_parsopercularis.lh,nbackpfvsnfbctxlhparsops,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_parahippocampal.lh,nbackpfvsnfbctxlhparahpl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_paracentral.lh,nbackpfvsnfbctxlhparacentral,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_middletemporal.lh,nbackpfvsnfbctxlhmtm,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_medialorbitofrontal.lh,nbackpfvsnfbctxlhmedialf,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_lingual.lh,nbackpfvsnfbctxlhlingual,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_lateraloccipital.lh,nbackpfvsnfbctxlhlateralocl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_lateralorbitofrontal.lh,nbackpfvsnfbctxlhlateralf,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_isthmuscingulate.lh,nbackpfvsnfbctxlhisthmuscgt,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_inferiortemporal.lh,nbackpfvsnfbctxlhinferiortm,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_inferiorparietal.lh,nbackpfvsnfbctxlhinferiorpl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_fusiform.lh,nbackpfvsnfbctxlhfusiform,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_frontalpole.lh,nbackpfvsnfbctxlhftpole,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_entorhinal.lh,nbackpfvsnfbctxlhentorhinal,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_cuneus.lh,nbackpfvsnfbctxlhcuneus,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_caudalmiddlefrontal.lh,nbackpfvsnfbctxlhcaudalmft,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_caudalanteriorcingulate.lh,nbackpfvsnfbctxlhcaudalatcgt,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_cort.desikan_bankssts.lh,nbackpfvsnfbctxlhbankssts,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_subcort.aseg_csf,nbackpfvsnfbcsf,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_subcort.aseg_brain.stem,nbackpfvsnfbbrainstem,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_subcort.aseg_4th.ventricle,nbackpfvsnfb4thvl,nback_bwroi01
tfmri_nback_all_posface.vs.neutface_beta_subcort.aseg_3rd.ventricle,nbackpfvsnfb3rdvl,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_ventraldc.rh,nbackpebrightventraldc,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_thalamus.proper.rh,nbackpebrightthalamusp,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_putamen.rh,nbackpebrightputamen,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_pallidum.rh,nbackpebrightpallidum,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_lateral.ventricle.rh,nbackpebrightlateralvl,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_inf.lat.vent.rh,nbackpebrightinflatvent,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_hippocampus.rh,nbackpebrighthpl,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_cerebellum.white.matter.rh,nbackpebrightcmwm,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_cerebellum.cortex.rh,nbackpebrightcmcortex,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_cerebral.white.matter.rh,nbackpebrightcbwm,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_caudate.rh,nbackpebrightcaudate,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_amygdala.rh,nbackpebrightamygdala,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_accumbens.area.rh,nbackpebrightaa,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_ventraldc.lh,nbackpebleftventraldc,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_thalamus.proper.lh,nbackpebleftthalamusp,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_putamen.lh,nbackpebleftputamen,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_pallidum.lh,nbackpebleftpallidum,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_lateral.ventricle.lh,nbackpebleftlateralvl,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_inf.lat.vent.lh,nbackpebleftinflatvent,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_hippocampus.lh,nbackpeblefthpl,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_cerebellum.white.matter.lh,nbackpebleftcmwm,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_cerebellum.cortex.lh,nbackpebleftcmcortex,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_cerebral.white.matter.lh,nbackpebleftcbwm,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_caudate.lh,nbackpebleftcaudate,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_amygdala.lh,nbackpebleftamygdala,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_accumbens.area.lh,nbackpebleftaa,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_transversetemporal.rh,nbackpebctxrhtransversetm,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_temporalpole.rh,nbackpebctxrhtmpole,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_supramarginal.rh,nbackpebctxrhsupramarginal,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_superiortemporal.rh,nbackpebctxrhsuperiortm,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_superiorparietal.rh,nbackpebctxrhsuperiorpl,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_superiorfrontal.rh,nbackpebctxrhsuperiorft,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_rostralmiddlefrontal.rh,nbackpebctxrhrostralmft,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_rostralanteriorcingulate.rh,nbackpebctxrhrostralatcgt,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_precuneus.rh,nbackpebctxrhprecuneus,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_precentral.rh,nbackpebctxrhprecentral,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_posteriorcingulate.rh,nbackpebctxrhposteriorcgt,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_postcentral.rh,nbackpebctxrhpostcentral,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_pericalcarine.rh,nbackpebctxrhpericc,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_parstriangularis.rh,nbackpebctxrhparstlis,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_parsorbitalis.rh,nbackpebctxrhparsoralis,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_parsopercularis.rh,nbackpebctxrhparsops,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_parahippocampal.rh,nbackpebctxrhparahpl,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_paracentral.rh,nbackpebctxrhparacentral,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_middletemporal.rh,nbackpebctxrhmtm,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_medialorbitofrontal.rh,nbackpebctxrhmedialf,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_lingual.rh,nbackpebctxrhlingual,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_lateraloccipital.rh,nbackpebctxrhlateralocl,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_lateralorbitofrontal.rh,nbackpebctxrhlateralf,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_isthmuscingulate.rh,nbackpebctxrhisthmuscgt,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_inferiortemporal.rh,nbackpebctxrhinferiortm,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_inferiorparietal.rh,nbackpebctxrhinferiorpl,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_fusiform.rh,nbackpebctxrhfusiform,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_frontalpole.rh,nbackpebctxrhftpole,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_entorhinal.rh,nbackpebctxrhentorhinal,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_cuneus.rh,nbackpebctxrhcuneus,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_caudalmiddlefrontal.rh,nbackpebctxrhcaudalmft,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_caudalanteriorcingulate.rh,nbackpebctxrhcaudalatcgt,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_bankssts.rh,nbackpebctxrhbankssts,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_transversetemporal.lh,nbackpebctxlhtransversetm,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_temporalpole.lh,nbackpebctxlhtmpole,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_supramarginal.lh,nbackpebctxlhsupramarginal,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_superiortemporal.lh,nbackpebctxlhsuperiortm,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_superiorparietal.lh,nbackpebctxlhsuperiorpl,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_superiorfrontal.lh,nbackpebctxlhsuperiorft,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_rostralmiddlefrontal.lh,nbackpebctxlhrostralmft,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_rostralanteriorcingulate.lh,nbackpebctxlhrostralatcgt,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_precuneus.lh,nbackpebctxlhprecuneus,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_precentral.lh,nbackpebctxlhprecentral,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_posteriorcingulate.lh,nbackpebctxlhposteriorcgt,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_postcentral.lh,nbackpebctxlhpostcentral,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_pericalcarine.lh,nbackpebctxlhpericc,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_parstriangularis.lh,nbackpebctxlhparstlis,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_parsorbitalis.lh,nbackpebctxlhparsoralis,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_parsopercularis.lh,nbackpebctxlhparsops,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_parahippocampal.lh,nbackpebctxlhparahpl,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_paracentral.lh,nbackpebctxlhparacentral,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_middletemporal.lh,nbackpebctxlhmtm,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_medialorbitofrontal.lh,nbackpebctxlhmedialf,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_lingual.lh,nbackpebctxlhlingual,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_lateraloccipital.lh,nbackpebctxlhlateralocl,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_lateralorbitofrontal.lh,nbackpebctxlhlateralf,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_isthmuscingulate.lh,nbackpebctxlhisthmuscgt,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_inferiortemporal.lh,nbackpebctxlhinferiortm,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_inferiorparietal.lh,nbackpebctxlhinferiorpl,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_fusiform.lh,nbackpebctxlhfusiform,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_frontalpole.lh,nbackpebctxlhftpole,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_entorhinal.lh,nbackpebctxlhentorhinal,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_cuneus.lh,nbackpebctxlhcuneus,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_caudalmiddlefrontal.lh,nbackpebctxlhcaudalmft,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_caudalanteriorcingulate.lh,nbackpebctxlhcaudalatcgt,nback_bwroi01
tfmri_nback_all_place_beta_cort.desikan_bankssts.lh,nbackpebctxlhbankssts,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_csf,nbackpebcsf,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_brain.stem,nbackpebbrainstem,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_4th.ventricle,nbackpeb4thvl,nback_bwroi01
tfmri_nback_all_place_beta_subcort.aseg_3rd.ventricle,nbackpeb3rdvl,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_ventraldc.rh,nbacknfvsnfbrightventraldc,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_thalamus.proper.rh,nbacknfvsnfbrightthalamusp,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_putamen.rh,nbacknfvsnfbrightputamen,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_pallidum.rh,nbacknfvsnfbrightpallidum,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_lateral.ventricle.rh,nbacknfvsnfbrightlateralvl,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_inf.lat.vent.rh,nbacknfvsnfbrightinflatvent,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_hippocampus.rh,nbacknfvsnfbrighthpl,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_cerebellum.white.matter.rh,nbacknfvsnfbrightcmwm,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_cerebellum.cortex.rh,nbacknfvsnfbrightcmcortex,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_cerebral.white.matter.rh,nbacknfvsnfbrightcbwm,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_caudate.rh,nbacknfvsnfbrightcaudate,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_amygdala.rh,nbacknfvsnfbrightamygdala,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_accumbens.area.rh,nbacknfvsnfbrightaa,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_ventraldc.lh,nbacknfvsnfbleftventraldc,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_thalamus.proper.lh,nbacknfvsnfbleftthalamusp,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_putamen.lh,nbacknfvsnfbleftputamen,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_pallidum.lh,nbacknfvsnfbleftpallidum,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_lateral.ventricle.lh,nbacknfvsnfbleftlateralvl,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_inf.lat.vent.lh,nbacknfvsnfbleftinflatvent,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_hippocampus.lh,nbacknfvsnfblefthpl,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_cerebellum.white.matter.lh,nbacknfvsnfbleftcmwm,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_cerebellum.cortex.lh,nbacknfvsnfbleftcmcortex,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_cerebral.white.matter.lh,nbacknfvsnfbleftcbwm,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_caudate.lh,nbacknfvsnfbleftcaudate,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_amygdala.lh,nbacknfvsnfbleftamygdala,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_subcort.aseg_accumbens.area.lh,nbacknfvsnfbleftaa,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_transversetemporal.rh,nbacknfvsnfbctxrhtransveetm,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_temporalpole.rh,nbacknfvsnfbctxrhtmpole,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_supramarginal.rh,nbacknfvsnfbctxrhsupraginal,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_superiortemporal.rh,nbacknfvsnfbctxrhsuperiortm,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_superiorparietal.rh,nbacknfvsnfbctxrhsuperiorpl,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_superiorfrontal.rh,nbacknfvsnfbctxrhsuperiorft,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_rostralmiddlefrontal.rh,nbacknfvsnfbctxrhrostralmft,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_rostralanteriorcingulate.rh,nbacknfvsnfbctxrhrostralatcgt,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_precuneus.rh,nbacknfvsnfbctxrhprecuneus,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_precentral.rh,nbacknfvsnfbctxrhprecentral,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_posteriorcingulate.rh,nbacknfvsnfbctxrhposteriorcgt,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_postcentral.rh,nbacknfvsnfbctxrhpostcentral,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_pericalcarine.rh,nbacknfvsnfbctxrhpericc,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_parstriangularis.rh,nbacknfvsnfbctxrhparstlis,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_parsorbitalis.rh,nbacknfvsnfbctxrhparsoralis,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_parsopercularis.rh,nbacknfvsnfbctxrhparsops,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_parahippocampal.rh,nbacknfvsnfbctxrhparahpl,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_paracentral.rh,nbacknfvsnfbctxrhparacentral,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_middletemporal.rh,nbacknfvsnfbctxrhmtm,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_medialorbitofrontal.rh,nbacknfvsnfbctxrhmedialf,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_lingual.rh,nbacknfvsnfbctxrhlingual,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_lateraloccipital.rh,nbacknfvsnfbctxrhlateralocl,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_lateralorbitofrontal.rh,nbacknfvsnfbctxrhlateralf,nback_bwroi01
tfmri_nback_all_negface.vs.neutface_beta_cort.desikan_isthmuscingulate.rh,nbacknfvsnfbctxrhisthmuscgt,nback_bwroi01
