abcd,nda,instrument
dmri_dti.td_subcort.aseg_lateral.ventricle.lh,dtiasegtd_lf_ltrl_vntrcle,pdti01
dmri_dti.td_subcort.aseg_inf.lat.vent.lh,dtiasegtd_lf_inf_lat_vent,pdti01
dmri_dti.td_subcort.aseg_cerebellum.white.matter.lh,dtiasegtd_lf_crblm_wt_mtr,pdti01
dmri_dti.td_subcort.aseg_cerebellum.cortex.lh,dtiasegtd_lf_crblm_crtex,pdti01
dmri_dti.td_subcort.aseg_thalamus.proper.lh,dtiasegtd_lf_thlmus_ppr,pdti01
dmri_dti.td_subcort.aseg_caudate.lh,dtiasegtd_lf_caudate,pdti01
dmri_dti.td_subcort.aseg_putamen.lh,dtiasegtd_lf_putamen,pdti01
dmri_dti.td_subcort.aseg_pallidum.lh,dtiasegtd_lf_pallidum,pdti01
dmri_dti.td_subcort.aseg_3rd.ventricle,dtiasegtd_3rd_vntrcle,pdti01
dmri_dti.td_subcort.aseg_4th.ventricle,dtiasegtd_4th_vntrcle,pdti01
dmri_dti.td_subcort.aseg_brain.stem,dtiasegtd_brain_stem,pdti01
dmri_dti.td_subcort.aseg_hippocampus.lh,dtiasegtd_lf_hpcampus,pdti01
dmri_dti.td_subcort.aseg_amygdala.lh,dtiasegtd_lf_amygdala,pdti01
dmri_dti.td_subcort.aseg_csf,dtiasegtd_csf,pdti01
dmri_dti.td_subcort.aseg_accumbens.area.lh,dtiasegtd_lf_acmbens_area,pdti01
dmri_dti.td_subcort.aseg_ventraldc.lh,dtiasegtd_lf_ventraldc,pdti01
dmri_dti.td_subcort.aseg_cerebral.white.matter.rh,dtiasegtd_rt_cbral_wt_mtr,pdti01
dmri_dti.td_subcort.aseg_lateral.ventricle.rh,dtiasegtd_rt_ltrl_vntrcle,pdti01
dmri_dti.td_subcort.aseg_inf.lat.vent.rh,dtiasegtd_rt_inf_lat_vent,pdti01
dmri_dti.td_subcort.aseg_cerebellum.white.matter.rh,dtiasegtd_rt_crblm_wt_mtr,pdti01
dmri_dti.td_subcort.aseg_cerebellum.cortex.rh,dtiasegtd_rt_crblm_crtex,pdti01
dmri_dti.td_subcort.aseg_thalamus.proper.rh,dtiasegtd_rt_thlmus_ppr,pdti01
dmri_dti.td_subcort.aseg_caudate.rh,dtiasegtd_rt_caudate,pdti01
dmri_dti.td_subcort.aseg_putamen.rh,dtiasegtd_rt_putamen,pdti01
dmri_dti.td_subcort.aseg_pallidum.rh,dtiasegtd_rt_pallidum,pdti01
dmri_dti.td_subcort.aseg_hippocampus.rh,dtiasegtd_rt_hpcampus,pdti01
dmri_dti.td_subcort.aseg_amygdala.rh,dtiasegtd_rt_amygdala,pdti01
dmri_dti.td_subcort.aseg_accumbens.area.rh,dtiasegtd_rt_acmbens_area,pdti01
dmri_dti.td_subcort.aseg_ventraldc.rh,dtiasegtd_rt_ventraldc,pdti01
dmri_dti_visitid,visit,pdti401
dmri_dti_manufacturer,scanner_manufacturer_pd,pdti401
dmri_dti_manufacturersmodelname,scanner_type_pd,pdti401
dmri_dti_deviceserialnumber,deviceserialnumber,pdti401
dmri_dti_magneticfieldstrength,magnetic_field_strength,pdti401
dmri_dti_procdate,procdate,pdti401
dmri_dti_meanmotion,dti_mean_motion,pdti401
dmri_dti_meantrans,dti_mean_trans,pdti401
dmri_dti_meanrot,dti_mean_rot,pdti401
dmri_dti.fa.wm_cort.desikan_bankssts.lh,dg_fa_wmctxlhbankssts,pdti401
dmri_dti.fa.wm_cort.desikan_caudalanteriorcingulate.lh,dg_fa_wmctxlhcdlantcng,pdti401
dmri_dti.fa.wm_cort.desikan_caudalmiddlefrontal.lh,dg_fa_wmctxlhcdlmidfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_cuneus.lh,dg_fa_wmctxlhcuneus,pdti401
dmri_dti.fa.wm_cort.desikan_entorhinal.lh,dg_fa_wmctxlhentorhinal,pdti401
dmri_dti.fa.wm_cort.desikan_fusiform.lh,dg_fa_wmctxlhfusiform,pdti401
dmri_dti.fa.wm_cort.desikan_inferiorparietal.lh,dg_fa_wmctxlhinfpar,pdti401
dmri_dti.fa.wm_cort.desikan_inferiortemporal.lh,dg_fa_wmctxlhinftemp,pdti401
dmri_dti.fa.wm_cort.desikan_isthmuscingulate.lh,dg_fa_wmctxlhisthmuscng,pdti401
dmri_dti.fa.wm_cort.desikan_lateraloccipital.lh,dg_fa_wmctxlhlatoccipital,pdti401
dmri_dti.fa.wm_cort.desikan_lateralorbitofrontal.lh,dg_fa_wmctxlhlatorbfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_lingual.lh,dg_fa_wmctxlhlingual,pdti401
dmri_dti.fa.wm_cort.desikan_medialorbitofrontal.lh,dg_fa_wmctxlhmdorbfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_middletemporal.lh,dg_fa_wmctxlhmidtemp,pdti401
dmri_dti.fa.wm_cort.desikan_parahippocampal.lh,dg_fa_wmctxlhparahpcm,pdti401
dmri_dti.fa.wm_cort.desikan_paracentral.lh,dg_fa_wmctxlhparactrl,pdti401
dmri_dti.fa.wm_cort.desikan_parsopercularis.lh,dg_fa_wmctxlhparsoprcl,pdti401
dmri_dti.fa.wm_cort.desikan_parsorbitalis.lh,dg_fa_wmctxlhparsorbs,pdti401
dmri_dti.fa.wm_cort.desikan_parstriangularis.lh,dg_fa_wmctxlhparstriangls,pdti401
dmri_dti.fa.wm_cort.desikan_pericalcarine.lh,dg_fa_wmctxlhpericrn,pdti401
dmri_dti.fa.wm_cort.desikan_postcentral.lh,dg_fa_wmctxlhpostctrl,pdti401
dmri_dti.fa.wm_cort.desikan_posteriorcingulate.lh,dg_fa_wmctxlhpostcng,pdti401
dmri_dti.fa.wm_cort.desikan_precentral.lh,dg_fa_wmctxlhprectrl,pdti401
dmri_dti.fa.wm_cort.desikan_precuneus.lh,dg_fa_wmctxlhprecuneus,pdti401
dmri_dti.fa.wm_cort.desikan_rostralanteriorcingulate.lh,dg_fa_wmctxlhrostralantcng,pdti401
dmri_dti.fa.wm_cort.desikan_rostralmiddlefrontal.lh,dg_fa_wmctxlhrostralmidfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_superiorfrontal.lh,dg_fa_wmctxlhsupfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_superiorparietal.lh,dg_fa_wmctxlhsupparietal,pdti401
dmri_dti.fa.wm_cort.desikan_superiortemporal.lh,dg_fa_wmctxlhsuptemp,pdti401
dmri_dti.fa.wm_cort.desikan_supramarginal.lh,dg_fa_wmctxlhsupmarg,pdti401
dmri_dti.fa.wm_cort.desikan_frontalpole.lh,dg_fa_wmctxlhfrtlpole,pdti401
dmri_dti.fa.wm_cort.desikan_temporalpole.lh,dg_fa_wmctxlhtemppole,pdti401
dmri_dti.fa.wm_cort.desikan_transversetemporal.lh,dg_fa_wmctxlhtransvtemp,pdti401
dmri_dti.fa.wm_cort.desikan_bankssts.rh,dg_fa_wmctxrhbankssts,pdti401
dmri_dti.fa.wm_cort.desikan_caudalanteriorcingulate.rh,dg_fa_wmctxrhcdlantcng,pdti401
dmri_dti.fa.wm_cort.desikan_caudalmiddlefrontal.rh,dg_fa_wmctxrhcdlmidfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_cuneus.rh,dg_fa_wmctxrhcuneus,pdti401
dmri_dti.fa.wm_cort.desikan_entorhinal.rh,dg_fa_wmctxrhentorhinal,pdti401
dmri_dti.fa.wm_cort.desikan_fusiform.rh,dg_fa_wmctxrhfusiform,pdti401
dmri_dti.fa.wm_cort.desikan_inferiorparietal.rh,dg_fa_wmctxrhinfpar,pdti401
dmri_dti.fa.wm_cort.desikan_inferiortemporal.rh,dg_fa_wmctxrhinftemp,pdti401
dmri_dti.fa.wm_cort.desikan_isthmuscingulate.rh,dg_fa_wmctxrhisthmuscng,pdti401
dmri_dti.fa.wm_cort.desikan_lateraloccipital.rh,dg_fa_wmctxrhlatoccipital,pdti401
dmri_dti.fa.wm_cort.desikan_lateralorbitofrontal.rh,dg_fa_wmctxrhlatorbfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_lingual.rh,dg_fa_wmctxrhlingual,pdti401
dmri_dti.fa.wm_cort.desikan_medialorbitofrontal.rh,dg_fa_wmctxrhmdorbfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_middletemporal.rh,dg_fa_wmctxrhmidtemp,pdti401
dmri_dti.fa.wm_cort.desikan_parahippocampal.rh,dg_fa_wmctxrhparahpcm,pdti401
dmri_dti.fa.wm_cort.desikan_paracentral.rh,dg_fa_wmctxrhparactrl,pdti401
dmri_dti.fa.wm_cort.desikan_parsopercularis.rh,dg_fa_wmctxrhparsoprcl,pdti401
dmri_dti.fa.wm_cort.desikan_parsorbitalis.rh,dg_fa_wmctxrhparsorbs,pdti401
dmri_dti.fa.wm_cort.desikan_parstriangularis.rh,dg_fa_wmctxrhparstriangls,pdti401
dmri_dti.fa.wm_cort.desikan_pericalcarine.rh,dg_fa_wmctxrhpericrn,pdti401
dmri_dti.fa.wm_cort.desikan_postcentral.rh,dg_fa_wmctxrhpostctrl,pdti401
dmri_dti.fa.wm_cort.desikan_posteriorcingulate.rh,dg_fa_wmctxrhpostcng,pdti401
dmri_dti.fa.wm_cort.desikan_precentral.rh,dg_fa_wmctxrhprectrl,pdti401
dmri_dti.fa.wm_cort.desikan_precuneus.rh,dg_fa_wmctxrhprecuneus,pdti401
dmri_dti.fa.wm_cort.desikan_rostralanteriorcingulate.rh,dg_fa_wmctxrhrostralantcng,pdti401
dmri_dti.fa.wm_cort.desikan_rostralmiddlefrontal.rh,dg_fa_wmctxrhrostralmidfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_superiorfrontal.rh,dg_fa_wmctxrhsupfrtl,pdti401
dmri_dti.fa.wm_cort.desikan_superiorparietal.rh,dg_fa_wmctxrhsupparietal,pdti401
dmri_dti.fa.wm_cort.desikan_superiortemporal.rh,dg_fa_wmctxrhsuptemp,pdti401
dmri_dti.fa.wm_cort.desikan_supramarginal.rh,dg_fa_wmctxrhsupmarg,pdti401
dmri_dti.fa.wm_cort.desikan_frontalpole.rh,dg_fa_wmctxrhfrtlpole,pdti401
dmri_dti.fa.wm_cort.desikan_temporalpole.rh,dg_fa_wmctxrhtemppole,pdti401
dmri_dti.fa.wm_cort.desikan_transversetemporal.rh,dg_fa_wmctxrhtransvtemp,pdti401
dmri_dti.fa.wm_cort.desikan_mean.lh,dg_fa_wmctxlhmean,pdti401
dmri_dti.fa.wm_cort.desikan_mean.rh,dg_fa_wmctxrhmean,pdti401
dmri_dti.fa.wm_cort.desikan_mean,dg_fa_wmctxmean,pdti401
dmri_dti.md.wm_cort.desikan_bankssts.lh,dg_md_wmctxlhbankssts,pdti401
dmri_dti.md.wm_cort.desikan_caudalanteriorcingulate.lh,dg_md_wmctxlhcdlantcng,pdti401
dmri_dti.md.wm_cort.desikan_caudalmiddlefrontal.lh,dg_md_wmctxlhcdlmidfrtl,pdti401
dmri_dti.md.wm_cort.desikan_cuneus.lh,dg_md_wmctxlhcuneus,pdti401
dmri_dti.md.wm_cort.desikan_entorhinal.lh,dg_md_wmctxlhentorhinal,pdti401
dmri_dti.md.wm_cort.desikan_fusiform.lh,dg_md_wmctxlhfusiform,pdti401
dmri_dti.md.wm_cort.desikan_inferiorparietal.lh,dg_md_wmctxlhinfpar,pdti401
dmri_dti.md.wm_cort.desikan_inferiortemporal.lh,dg_md_wmctxlhinftemp,pdti401
dmri_dti.md.wm_cort.desikan_isthmuscingulate.lh,dg_md_wmctxlhisthmuscng,pdti401
dmri_dti.md.wm_cort.desikan_lateraloccipital.lh,dg_md_wmctxlhlatoccipital,pdti401
dmri_dti.md.wm_cort.desikan_lateralorbitofrontal.lh,dg_md_wmctxlhlatorbfrtl,pdti401
dmri_dti.md.wm_cort.desikan_lingual.lh,dg_md_wmctxlhlingual,pdti401
dmri_dti.md.wm_cort.desikan_medialorbitofrontal.lh,dg_md_wmctxlhmdorbfrtl,pdti401
dmri_dti.md.wm_cort.desikan_middletemporal.lh,dg_md_wmctxlhmidtemp,pdti401
dmri_dti.md.wm_cort.desikan_parahippocampal.lh,dg_md_wmctxlhparahpcm,pdti401
dmri_dti.md.wm_cort.desikan_paracentral.lh,dg_md_wmctxlhparactrl,pdti401
dmri_dti.md.wm_cort.desikan_parsopercularis.lh,dg_md_wmctxlhparsoprcl,pdti401
dmri_dti.md.wm_cort.desikan_parsorbitalis.lh,dg_md_wmctxlhparsorbs,pdti401
dmri_dti.md.wm_cort.desikan_parstriangularis.lh,dg_md_wmctxlhparstriangls,pdti401
dmri_dti.md.wm_cort.desikan_pericalcarine.lh,dg_md_wmctxlhpericrn,pdti401
dmri_dti.md.wm_cort.desikan_postcentral.lh,dg_md_wmctxlhpostctrl,pdti401
dmri_dti.md.wm_cort.desikan_posteriorcingulate.lh,dg_md_wmctxlhpostcng,pdti401
dmri_dti.md.wm_cort.desikan_precentral.lh,dg_md_wmctxlhprectrl,pdti401
dmri_dti.md.wm_cort.desikan_precuneus.lh,dg_md_wmctxlhprecuneus,pdti401
dmri_dti.md.wm_cort.desikan_rostralanteriorcingulate.lh,dg_md_wmctxlhrostralantcng,pdti401
dmri_dti.md.wm_cort.desikan_rostralmiddlefrontal.lh,dg_md_wmctxlhrostralmidfrtl,pdti401
dmri_dti.md.wm_cort.desikan_superiorfrontal.lh,dg_md_wmctxlhsupfrtl,pdti401
dmri_dti.md.wm_cort.desikan_superiorparietal.lh,dg_md_wmctxlhsupparietal,pdti401
dmri_dti.md.wm_cort.desikan_superiortemporal.lh,dg_md_wmctxlhsuptemp,pdti401
dmri_dti.md.wm_cort.desikan_supramarginal.lh,dg_md_wmctxlhsupmarg,pdti401
dmri_dti.md.wm_cort.desikan_frontalpole.lh,dg_md_wmctxlhfrtlpole,pdti401
dmri_dti.md.wm_cort.desikan_temporalpole.lh,dg_md_wmctxlhtemppole,pdti401
dmri_dti.md.wm_cort.desikan_transversetemporal.lh,dg_md_wmctxlhtransvtemp,pdti401
dmri_dti.md.wm_cort.desikan_bankssts.rh,dg_md_wmctxrhbankssts,pdti401
dmri_dti.md.wm_cort.desikan_caudalanteriorcingulate.rh,dg_md_wmctxrhcdlantcng,pdti401
dmri_dti.md.wm_cort.desikan_caudalmiddlefrontal.rh,dg_md_wmctxrhcdlmidfrtl,pdti401
dmri_dti.md.wm_cort.desikan_cuneus.rh,dg_md_wmctxrhcuneus,pdti401
dmri_dti.md.wm_cort.desikan_entorhinal.rh,dg_md_wmctxrhentorhinal,pdti401
dmri_dti.md.wm_cort.desikan_fusiform.rh,dg_md_wmctxrhfusiform,pdti401
dmri_dti.md.wm_cort.desikan_inferiorparietal.rh,dg_md_wmctxrhinfpar,pdti401
dmri_dti.md.wm_cort.desikan_inferiortemporal.rh,dg_md_wmctxrhinftemp,pdti401
dmri_dti.md.wm_cort.desikan_isthmuscingulate.rh,dg_md_wmctxrhisthmuscng,pdti401
dmri_dti.md.wm_cort.desikan_lateraloccipital.rh,dg_md_wmctxrhlatoccipital,pdti401
dmri_dti.md.wm_cort.desikan_lateralorbitofrontal.rh,dg_md_wmctxrhlatorbfrtl,pdti401
dmri_dti.md.wm_cort.desikan_lingual.rh,dg_md_wmctxrhlingual,pdti401
dmri_dti.md.wm_cort.desikan_medialorbitofrontal.rh,dg_md_wmctxrhmdorbfrtl,pdti401
dmri_dti.md.wm_cort.desikan_middletemporal.rh,dg_md_wmctxrhmidtemp,pdti401
dmri_dti.md.wm_cort.desikan_parahippocampal.rh,dg_md_wmctxrhparahpcm,pdti401
dmri_dti.md.wm_cort.desikan_paracentral.rh,dg_md_wmctxrhparactrl,pdti401
dmri_dti.md.wm_cort.desikan_parsopercularis.rh,dg_md_wmctxrhparsoprcl,pdti401
dmri_dti.md.wm_cort.desikan_parsorbitalis.rh,dg_md_wmctxrhparsorbs,pdti401
dmri_dti.md.wm_cort.desikan_parstriangularis.rh,dg_md_wmctxrhparstriangls,pdti401
dmri_dti.md.wm_cort.desikan_pericalcarine.rh,dg_md_wmctxrhpericrn,pdti401
dmri_dti.md.wm_cort.desikan_postcentral.rh,dg_md_wmctxrhpostctrl,pdti401
dmri_dti.md.wm_cort.desikan_posteriorcingulate.rh,dg_md_wmctxrhpostcng,pdti401
dmri_dti.md.wm_cort.desikan_precentral.rh,dg_md_wmctxrhprectrl,pdti401
dmri_dti.md.wm_cort.desikan_precuneus.rh,dg_md_wmctxrhprecuneus,pdti401
dmri_dti.md.wm_cort.desikan_rostralanteriorcingulate.rh,dg_md_wmctxrhrostralantcng,pdti401
dmri_dti.md.wm_cort.desikan_rostralmiddlefrontal.rh,dg_md_wmctxrhrostralmidfrtl,pdti401
dmri_dti.md.wm_cort.desikan_superiorfrontal.rh,dg_md_wmctxrhsupfrtl,pdti401
dmri_dti.md.wm_cort.desikan_superiorparietal.rh,dg_md_wmctxrhsupparietal,pdti401
dmri_dti.md.wm_cort.desikan_superiortemporal.rh,dg_md_wmctxrhsuptemp,pdti401
dmri_dti.md.wm_cort.desikan_supramarginal.rh,dg_md_wmctxrhsupmarg,pdti401
dmri_dti.md.wm_cort.desikan_frontalpole.rh,dg_md_wmctxrhfrtlpole,pdti401
dmri_dti.md.wm_cort.desikan_temporalpole.rh,dg_md_wmctxrhtemppole,pdti401
dmri_dti.md.wm_cort.desikan_transversetemporal.rh,dg_md_wmctxrhtransvtemp,pdti401
dmri_dti.md.wm_cort.desikan_mean.lh,dg_md_wmctxlhmean,pdti401
dmri_dti.md.wm_cort.desikan_mean.rh,dg_md_wmctxrhmean,pdti401
dmri_dti.md.wm_cort.desikan_mean,dg_md_wmctxmean,pdti401
dmri_dti.ld.wm_cort.desikan_bankssts.lh,dg_ld_wmctxlhbankssts,pdti401
dmri_dti.ld.wm_cort.desikan_caudalanteriorcingulate.lh,dg_ld_wmctxlhcdlantcng,pdti401
dmri_dti.ld.wm_cort.desikan_caudalmiddlefrontal.lh,dg_ld_wmctxlhcdlmidfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_cuneus.lh,dg_ld_wmctxlhcuneus,pdti401
dmri_dti.ld.wm_cort.desikan_entorhinal.lh,dg_ld_wmctxlhentorhinal,pdti401
dmri_dti.ld.wm_cort.desikan_fusiform.lh,dg_ld_wmctxlhfusiform,pdti401
dmri_dti.ld.wm_cort.desikan_inferiorparietal.lh,dg_ld_wmctxlhinfpar,pdti401
dmri_dti.ld.wm_cort.desikan_inferiortemporal.lh,dg_ld_wmctxlhinftemp,pdti401
dmri_dti.ld.wm_cort.desikan_isthmuscingulate.lh,dg_ld_wmctxlhisthmuscng,pdti401
dmri_dti.ld.wm_cort.desikan_lateraloccipital.lh,dg_ld_wmctxlhlatoccipital,pdti401
dmri_dti.ld.wm_cort.desikan_lateralorbitofrontal.lh,dg_ld_wmctxlhlatorbfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_lingual.lh,dg_ld_wmctxlhlingual,pdti401
dmri_dti.ld.wm_cort.desikan_medialorbitofrontal.lh,dg_ld_wmctxlhmdorbfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_middletemporal.lh,dg_ld_wmctxlhmidtemp,pdti401
dmri_dti.ld.wm_cort.desikan_parahippocampal.lh,dg_ld_wmctxlhparahpcm,pdti401
dmri_dti.ld.wm_cort.desikan_paracentral.lh,dg_ld_wmctxlhparactrl,pdti401
dmri_dti.ld.wm_cort.desikan_parsopercularis.lh,dg_ld_wmctxlhparsoprcl,pdti401
dmri_dti.ld.wm_cort.desikan_parsorbitalis.lh,dg_ld_wmctxlhparsorbs,pdti401
dmri_dti.ld.wm_cort.desikan_parstriangularis.lh,dg_ld_wmctxlhparstriangls,pdti401
dmri_dti.ld.wm_cort.desikan_pericalcarine.lh,dg_ld_wmctxlhpericrn,pdti401
dmri_dti.ld.wm_cort.desikan_postcentral.lh,dg_ld_wmctxlhpostctrl,pdti401
dmri_dti.ld.wm_cort.desikan_posteriorcingulate.lh,dg_ld_wmctxlhpostcng,pdti401
dmri_dti.ld.wm_cort.desikan_precentral.lh,dg_ld_wmctxlhprectrl,pdti401
dmri_dti.ld.wm_cort.desikan_precuneus.lh,dg_ld_wmctxlhprecuneus,pdti401
dmri_dti.ld.wm_cort.desikan_rostralanteriorcingulate.lh,dg_ld_wmctxlhrostralantcng,pdti401
dmri_dti.ld.wm_cort.desikan_rostralmiddlefrontal.lh,dg_ld_wmctxlhrostralmidfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_superiorfrontal.lh,dg_ld_wmctxlhsupfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_superiorparietal.lh,dg_ld_wmctxlhsupparietal,pdti401
dmri_dti.ld.wm_cort.desikan_superiortemporal.lh,dg_ld_wmctxlhsuptemp,pdti401
dmri_dti.ld.wm_cort.desikan_supramarginal.lh,dg_ld_wmctxlhsupmarg,pdti401
dmri_dti.ld.wm_cort.desikan_frontalpole.lh,dg_ld_wmctxlhfrtlpole,pdti401
dmri_dti.ld.wm_cort.desikan_temporalpole.lh,dg_ld_wmctxlhtemppole,pdti401
dmri_dti.ld.wm_cort.desikan_transversetemporal.lh,dg_ld_wmctxlhtransvtemp,pdti401
dmri_dti.ld.wm_cort.desikan_bankssts.rh,dg_ld_wmctxrhbankssts,pdti401
dmri_dti.ld.wm_cort.desikan_caudalanteriorcingulate.rh,dg_ld_wmctxrhcdlantcng,pdti401
dmri_dti.ld.wm_cort.desikan_caudalmiddlefrontal.rh,dg_ld_wmctxrhcdlmidfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_cuneus.rh,dg_ld_wmctxrhcuneus,pdti401
dmri_dti.ld.wm_cort.desikan_entorhinal.rh,dg_ld_wmctxrhentorhinal,pdti401
dmri_dti.ld.wm_cort.desikan_fusiform.rh,dg_ld_wmctxrhfusiform,pdti401
dmri_dti.ld.wm_cort.desikan_inferiorparietal.rh,dg_ld_wmctxrhinfpar,pdti401
dmri_dti.ld.wm_cort.desikan_inferiortemporal.rh,dg_ld_wmctxrhinftemp,pdti401
dmri_dti.ld.wm_cort.desikan_isthmuscingulate.rh,dg_ld_wmctxrhisthmuscng,pdti401
dmri_dti.ld.wm_cort.desikan_lateraloccipital.rh,dg_ld_wmctxrhlatoccipital,pdti401
dmri_dti.ld.wm_cort.desikan_lateralorbitofrontal.rh,dg_ld_wmctxrhlatorbfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_lingual.rh,dg_ld_wmctxrhlingual,pdti401
dmri_dti.ld.wm_cort.desikan_medialorbitofrontal.rh,dg_ld_wmctxrhmdorbfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_middletemporal.rh,dg_ld_wmctxrhmidtemp,pdti401
dmri_dti.ld.wm_cort.desikan_parahippocampal.rh,dg_ld_wmctxrhparahpcm,pdti401
dmri_dti.ld.wm_cort.desikan_paracentral.rh,dg_ld_wmctxrhparactrl,pdti401
dmri_dti.ld.wm_cort.desikan_parsopercularis.rh,dg_ld_wmctxrhparsoprcl,pdti401
dmri_dti.ld.wm_cort.desikan_parsorbitalis.rh,dg_ld_wmctxrhparsorbs,pdti401
dmri_dti.ld.wm_cort.desikan_parstriangularis.rh,dg_ld_wmctxrhparstriangls,pdti401
dmri_dti.ld.wm_cort.desikan_pericalcarine.rh,dg_ld_wmctxrhpericrn,pdti401
dmri_dti.ld.wm_cort.desikan_postcentral.rh,dg_ld_wmctxrhpostctrl,pdti401
dmri_dti.ld.wm_cort.desikan_posteriorcingulate.rh,dg_ld_wmctxrhpostcng,pdti401
dmri_dti.ld.wm_cort.desikan_precentral.rh,dg_ld_wmctxrhprectrl,pdti401
dmri_dti.ld.wm_cort.desikan_precuneus.rh,dg_ld_wmctxrhprecuneus,pdti401
dmri_dti.ld.wm_cort.desikan_rostralanteriorcingulate.rh,dg_ld_wmctxrhrostralantcng,pdti401
dmri_dti.ld.wm_cort.desikan_rostralmiddlefrontal.rh,dg_ld_wmctxrhrostralmidfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_superiorfrontal.rh,dg_ld_wmctxrhsupfrtl,pdti401
dmri_dti.ld.wm_cort.desikan_superiorparietal.rh,dg_ld_wmctxrhsupparietal,pdti401
dmri_dti.ld.wm_cort.desikan_superiortemporal.rh,dg_ld_wmctxrhsuptemp,pdti401
dmri_dti.ld.wm_cort.desikan_supramarginal.rh,dg_ld_wmctxrhsupmarg,pdti401
dmri_dti.ld.wm_cort.desikan_frontalpole.rh,dg_ld_wmctxrhfrtlpole,pdti401
dmri_dti.ld.wm_cort.desikan_temporalpole.rh,dg_ld_wmctxrhtemppole,pdti401
dmri_dti.ld.wm_cort.desikan_transversetemporal.rh,dg_ld_wmctxrhtransvtemp,pdti401
dmri_dti.ld.wm_cort.desikan_mean.lh,dg_ld_wmctxlhmean,pdti401
dmri_dti.ld.wm_cort.desikan_mean.rh,dg_ld_wmctxrhmean,pdti401
dmri_dti.ld.wm_cort.desikan_mean,dg_ld_wmctxmean,pdti401
dmri_dti.td.wm_cort.desikan_bankssts.lh,dg_td_wmctxlhbankssts,pdti401
dmri_dti.td.wm_cort.desikan_caudalanteriorcingulate.lh,dg_td_wmctxlhcdlantcng,pdti401
dmri_dti.td.wm_cort.desikan_caudalmiddlefrontal.lh,dg_td_wmctxlhcdlmidfrtl,pdti401
dmri_dti.td.wm_cort.desikan_cuneus.lh,dg_td_wmctxlhcuneus,pdti401
dmri_dti.td.wm_cort.desikan_entorhinal.lh,dg_td_wmctxlhentorhinal,pdti401
dmri_dti.td.wm_cort.desikan_fusiform.lh,dg_td_wmctxlhfusiform,pdti401
dmri_dti.td.wm_cort.desikan_inferiorparietal.lh,dg_td_wmctxlhinfpar,pdti401
dmri_dti.td.wm_cort.desikan_inferiortemporal.lh,dg_td_wmctxlhinftemp,pdti401
dmri_dti.td.wm_cort.desikan_isthmuscingulate.lh,dg_td_wmctxlhisthmuscng,pdti401
dmri_dti.td.wm_cort.desikan_lateraloccipital.lh,dg_td_wmctxlhlatoccipital,pdti401
dmri_dti.td.wm_cort.desikan_lateralorbitofrontal.lh,dg_td_wmctxlhlatorbfrtl,pdti401
dmri_dti.td.wm_cort.desikan_lingual.lh,dg_td_wmctxlhlingual,pdti401
dmri_dti.td.wm_cort.desikan_medialorbitofrontal.lh,dg_td_wmctxlhmdorbfrtl,pdti401
dmri_dti.td.wm_cort.desikan_middletemporal.lh,dg_td_wmctxlhmidtemp,pdti401
dmri_dti.td.wm_cort.desikan_parahippocampal.lh,dg_td_wmctxlhparahpcm,pdti401
dmri_dti.td.wm_cort.desikan_paracentral.lh,dg_td_wmctxlhparactrl,pdti401
dmri_dti.td.wm_cort.desikan_parsopercularis.lh,dg_td_wmctxlhparsoprcl,pdti401
dmri_dti.td.wm_cort.desikan_parsorbitalis.lh,dg_td_wmctxlhparsorbs,pdti401
dmri_dti.td.wm_cort.desikan_parstriangularis.lh,dg_td_wmctxlhparstriangls,pdti401
dmri_dti.td.wm_cort.desikan_pericalcarine.lh,dg_td_wmctxlhpericrn,pdti401
dmri_dti.td.wm_cort.desikan_postcentral.lh,dg_td_wmctxlhpostctrl,pdti401
dmri_dti.td.wm_cort.desikan_posteriorcingulate.lh,dg_td_wmctxlhpostcng,pdti401
dmri_dti.td.wm_cort.desikan_precentral.lh,dg_td_wmctxlhprectrl,pdti401
dmri_dti.td.wm_cort.desikan_precuneus.lh,dg_td_wmctxlhprecuneus,pdti401
dmri_dti.td.wm_cort.desikan_rostralanteriorcingulate.lh,dg_td_wmctxlhrostralantcng,pdti401
dmri_dti.td.wm_cort.desikan_rostralmiddlefrontal.lh,dg_td_wmctxlhrostralmidfrtl,pdti401
dmri_dti.td.wm_cort.desikan_superiorfrontal.lh,dg_td_wmctxlhsupfrtl,pdti401
